"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q4",97.1406438441023,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q1",94.253594007595,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q2",99.5205647652902,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q3",103.279617609347,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q4",102.946223617768,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q1",105.176934688122,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q2",105.751135928939,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q3",105.67854553029,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q4",106.680368380275,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q1",107.960836617653,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q2",109.368615593358,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q3",109.723756940901,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q4",111.69999673894,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q1",110.40007888149,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q2",109.025021442068,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q3",109.929598758237,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q4",111.828952672317,
"AUT","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q1",110.772322380014,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q1",96.1733490242752,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q2",96.2441350774837,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q3",93.1326377991531,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q4",94.1705390375219,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q1",94.9445125855797,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q2",91.8886934381792,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q3",93.6265931973372,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q4",91.9707319500338,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q1",93.3355105844582,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q2",92.5059297782485,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q3",92.6288535403556,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q4",89.9148582690384,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q1",88.5874057504155,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q2",88.0760219786677,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q3",86.8385077074424,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q4",90.4095183919573,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q1",82.3432461557931,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q2",86.359041406203,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q3",83.8004497157323,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q4",82.9813308834445,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q1",82.7862513816475,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q2",85.4133635796433,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q3",85.3058414674469,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q4",87.0128330286432,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q1",86.9180097501929,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q2",86.1535952206875,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q3",86.8620410294904,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q4",86.7701116939764,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q1",88.0444168831616,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q2",89.1163025814771,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q3",89.6576598605252,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q4",89.0991564630191,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q1",88.6397481549487,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q2",87.6900777486763,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q3",88.8899206427811,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q4",90.0470423969245,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q1",89.5752172071742,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q2",88.7756656294383,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q3",87.1657078973519,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q4",87.1268289525204,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q1",90.2620305251961,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q2",92.5891227644572,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q3",93.5030488963008,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q4",94.6434601937722,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q1",93.9798023715073,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q2",95.0815771081482,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q3",95.5435384563227,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q4",96.918070973174,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q1",97.6369491770833,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q2",96.8873665323767,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q3",98.4375613843944,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q4",99.2356031800876,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q1",99.2141610035593,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q2",99.557906592359,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q3",101.3627664632,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q4",99.9394675279113,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q1",100.477553315923,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q2",100.221594672979,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q3",97.8899372870155,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q4",99.7289519970978,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q1",95.152656777233,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q2",99.4590626627448,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q3",102.693353836733,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q4",102.694926723289,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q1",105.182042037656,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q2",105.40057379298,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q3",105.116703445365,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q4",105.537670189272,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q1",105.819656718802,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q2",106.410590413954,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q3",106.007673635375,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q4",107.611355811392,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q1",107.084718722401,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q2",106.369151912886,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q3",107.411386068539,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q4",109.051886826309,
"AUT","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q1",107.99548331464,
"AUT","HOUSECOST","REAL","IDX2015","Q","2000-Q1",79.4184387427221,
"AUT","HOUSECOST","REAL","IDX2015","Q","2000-Q2",79.4875234886416,
"AUT","HOUSECOST","REAL","IDX2015","Q","2000-Q3",76.3405434299412,
"AUT","HOUSECOST","REAL","IDX2015","Q","2000-Q4",77.3473586720596,
"AUT","HOUSECOST","REAL","IDX2015","Q","2001-Q1",78.3066522833587,
"AUT","HOUSECOST","REAL","IDX2015","Q","2001-Q2",76.0973364539895,
"AUT","HOUSECOST","REAL","IDX2015","Q","2001-Q3",77.8380057722236,
"AUT","HOUSECOST","REAL","IDX2015","Q","2001-Q4",75.7846784087348,
"AUT","HOUSECOST","REAL","IDX2015","Q","2002-Q1",76.4151686789971,
"AUT","HOUSECOST","REAL","IDX2015","Q","2002-Q2",76.1677591405494,
"AUT","HOUSECOST","REAL","IDX2015","Q","2002-Q3",77.5290560960267,
"AUT","HOUSECOST","REAL","IDX2015","Q","2002-Q4",76.2834445425551,
"AUT","HOUSECOST","REAL","IDX2015","Q","2003-Q1",75.8328096950858,
"AUT","HOUSECOST","REAL","IDX2015","Q","2003-Q2",75.816267018079,
"AUT","HOUSECOST","REAL","IDX2015","Q","2003-Q3",74.2176809152319,
"AUT","HOUSECOST","REAL","IDX2015","Q","2003-Q4",76.7444376305306,
"AUT","HOUSECOST","REAL","IDX2015","Q","2004-Q1",69.8688541667532,
"AUT","HOUSECOST","REAL","IDX2015","Q","2004-Q2",73.5847402591404,
"AUT","HOUSECOST","REAL","IDX2015","Q","2004-Q3",73.3618272807841,
"AUT","HOUSECOST","REAL","IDX2015","Q","2004-Q4",74.85704702404,
"AUT","HOUSECOST","REAL","IDX2015","Q","2005-Q1",74.0604759590877,
"AUT","HOUSECOST","REAL","IDX2015","Q","2005-Q2",74.6065883721518,
"AUT","HOUSECOST","REAL","IDX2015","Q","2005-Q3",74.2869753927491,
"AUT","HOUSECOST","REAL","IDX2015","Q","2005-Q4",76.0707421135305,
"AUT","HOUSECOST","REAL","IDX2015","Q","2006-Q1",76.0803334629492,
"AUT","HOUSECOST","REAL","IDX2015","Q","2006-Q2",76.1727586712092,
"AUT","HOUSECOST","REAL","IDX2015","Q","2006-Q3",76.4933611439125,
"AUT","HOUSECOST","REAL","IDX2015","Q","2006-Q4",76.2584927733194,
"AUT","HOUSECOST","REAL","IDX2015","Q","2007-Q1",77.2613215567991,
"AUT","HOUSECOST","REAL","IDX2015","Q","2007-Q2",78.4232583843194,
"AUT","HOUSECOST","REAL","IDX2015","Q","2007-Q3",78.6352922393392,
"AUT","HOUSECOST","REAL","IDX2015","Q","2007-Q4",77.2305880746142,
"AUT","HOUSECOST","REAL","IDX2015","Q","2008-Q1",76.8258748590139,
"AUT","HOUSECOST","REAL","IDX2015","Q","2008-Q2",75.7906224680372,
"AUT","HOUSECOST","REAL","IDX2015","Q","2008-Q3",77.0187920118686,
"AUT","HOUSECOST","REAL","IDX2015","Q","2008-Q4",78.7610520035058,
"AUT","HOUSECOST","REAL","IDX2015","Q","2009-Q1",79.6158295945608,
"AUT","HOUSECOST","REAL","IDX2015","Q","2009-Q2",79.9258073929834,
"AUT","HOUSECOST","REAL","IDX2015","Q","2009-Q3",79.1988491183829,
"AUT","HOUSECOST","REAL","IDX2015","Q","2009-Q4",80.179226983057,
"AUT","HOUSECOST","REAL","IDX2015","Q","2010-Q1",83.2583657382694,
"AUT","HOUSECOST","REAL","IDX2015","Q","2010-Q2",85.4480324791473,
"AUT","HOUSECOST","REAL","IDX2015","Q","2010-Q3",86.7034270234371,
"AUT","HOUSECOST","REAL","IDX2015","Q","2010-Q4",87.5689597793627,
"AUT","HOUSECOST","REAL","IDX2015","Q","2011-Q1",86.6342581854495,
"AUT","HOUSECOST","REAL","IDX2015","Q","2011-Q2",87.8043596369487,
"AUT","HOUSECOST","REAL","IDX2015","Q","2011-Q3",88.7219722034142,
"AUT","HOUSECOST","REAL","IDX2015","Q","2011-Q4",90.3415473916373,
"AUT","HOUSECOST","REAL","IDX2015","Q","2012-Q1",91.3230642371032,
"AUT","HOUSECOST","REAL","IDX2015","Q","2012-Q2",91.6518077435375,
"AUT","HOUSECOST","REAL","IDX2015","Q","2012-Q3",93.0968193352444,
"AUT","HOUSECOST","REAL","IDX2015","Q","2012-Q4",94.2899385701797,
"AUT","HOUSECOST","REAL","IDX2015","Q","2013-Q1",94.3928536941915,
"AUT","HOUSECOST","REAL","IDX2015","Q","2013-Q2",94.8899086807576,
"AUT","HOUSECOST","REAL","IDX2015","Q","2013-Q3",96.7286244033114,
"AUT","HOUSECOST","REAL","IDX2015","Q","2013-Q4",95.4837786122796,
"AUT","HOUSECOST","REAL","IDX2015","Q","2014-Q1",96.7375667238313,
"AUT","HOUSECOST","REAL","IDX2015","Q","2014-Q2",96.9367294160636,
"AUT","HOUSECOST","REAL","IDX2015","Q","2014-Q3",95.3178576520982,
"AUT","HOUSECOST","REAL","IDX2015","Q","2014-Q4",98.0821489052467,
"AUT","HOUSECOST","REAL","IDX2015","Q","2015-Q1",94.5808883354485,
"AUT","HOUSECOST","REAL","IDX2015","Q","2015-Q2",99.4026833663275,
"AUT","HOUSECOST","REAL","IDX2015","Q","2015-Q3",103.068128470274,
"AUT","HOUSECOST","REAL","IDX2015","Q","2015-Q4",102.948299827951,
"AUT","HOUSECOST","REAL","IDX2015","Q","2016-Q1",105.855012788656,
"AUT","HOUSECOST","REAL","IDX2015","Q","2016-Q2",106.910568335848,
"AUT","HOUSECOST","REAL","IDX2015","Q","2016-Q3",107.151305939234,
"AUT","HOUSECOST","REAL","IDX2015","Q","2016-Q4",108.254296681996,
"AUT","HOUSECOST","REAL","IDX2015","Q","2017-Q1",108.856104151602,
"AUT","HOUSECOST","REAL","IDX2015","Q","2017-Q2",110.120891935811,
"AUT","HOUSECOST","REAL","IDX2015","Q","2017-Q3",110.433773134306,
"AUT","HOUSECOST","REAL","IDX2015","Q","2017-Q4",112.588328232629,
"AUT","HOUSECOST","REAL","IDX2015","Q","2018-Q1",112.420459101436,
"AUT","HOUSECOST","REAL","IDX2015","Q","2018-Q2",111.805464303281,
"AUT","HOUSECOST","REAL","IDX2015","Q","2018-Q3",113.453475661792,
"AUT","HOUSECOST","REAL","IDX2015","Q","2018-Q4",115.619699014075,
"AUT","HOUSECOST","REAL","IDX2015","Q","2019-Q1",114.875788455808,
"AUT","HOUSECOST","RENT","IDX2015","Q","1966-Q1",6.46398743167351,
"AUT","HOUSECOST","RENT","IDX2015","Q","1966-Q2",6.5905984963715,
"AUT","HOUSECOST","RENT","IDX2015","Q","1966-Q3",6.76327759387831,
"AUT","HOUSECOST","RENT","IDX2015","Q","1966-Q4",6.89036423594126,
"AUT","HOUSECOST","RENT","IDX2015","Q","1967-Q1",6.96854409573915,
"AUT","HOUSECOST","RENT","IDX2015","Q","1967-Q2",7.03453790473767,
"AUT","HOUSECOST","RENT","IDX2015","Q","1967-Q3",7.09402675064435,
"AUT","HOUSECOST","RENT","IDX2015","Q","1967-Q4",7.20235174804276,
"AUT","HOUSECOST","RENT","IDX2015","Q","1968-Q1",7.34734074704853,
"AUT","HOUSECOST","RENT","IDX2015","Q","1968-Q2",7.52091304713916,
"AUT","HOUSECOST","RENT","IDX2015","Q","1968-Q3",7.64803878599714,
"AUT","HOUSECOST","RENT","IDX2015","Q","1968-Q4",7.76608714772379,
"AUT","HOUSECOST","RENT","IDX2015","Q","1969-Q1",7.88290958005979,
"AUT","HOUSECOST","RENT","IDX2015","Q","1969-Q2",7.99623940102721,
"AUT","HOUSECOST","RENT","IDX2015","Q","1969-Q3",8.15397559630405,
"AUT","HOUSECOST","RENT","IDX2015","Q","1969-Q4",8.45917696301573,
"AUT","HOUSECOST","RENT","IDX2015","Q","1970-Q1",8.71110965467575,
"AUT","HOUSECOST","RENT","IDX2015","Q","1970-Q2",8.94648701872514,
"AUT","HOUSECOST","RENT","IDX2015","Q","1970-Q3",9.15521116013771,
"AUT","HOUSECOST","RENT","IDX2015","Q","1970-Q4",9.35824617444377,
"AUT","HOUSECOST","RENT","IDX2015","Q","1971-Q1",9.64102057556718,
"AUT","HOUSECOST","RENT","IDX2015","Q","1971-Q2",10.0100196954197,
"AUT","HOUSECOST","RENT","IDX2015","Q","1971-Q3",10.4256369357981,
"AUT","HOUSECOST","RENT","IDX2015","Q","1971-Q4",10.7323156552934,
"AUT","HOUSECOST","RENT","IDX2015","Q","1972-Q1",10.9547605829038,
"AUT","HOUSECOST","RENT","IDX2015","Q","1972-Q2",11.1245695379766,
"AUT","HOUSECOST","RENT","IDX2015","Q","1972-Q3",11.3142023735262,
"AUT","HOUSECOST","RENT","IDX2015","Q","1972-Q4",11.5593390749684,
"AUT","HOUSECOST","RENT","IDX2015","Q","1973-Q1",11.9948115413212,
"AUT","HOUSECOST","RENT","IDX2015","Q","1973-Q2",12.4256223940444,
"AUT","HOUSECOST","RENT","IDX2015","Q","1973-Q3",12.7540798737909,
"AUT","HOUSECOST","RENT","IDX2015","Q","1973-Q4",12.9904817152451,
"AUT","HOUSECOST","RENT","IDX2015","Q","1974-Q1",13.0426693043652,
"AUT","HOUSECOST","RENT","IDX2015","Q","1974-Q2",13.1016100746735,
"AUT","HOUSECOST","RENT","IDX2015","Q","1974-Q3",13.1948374638493,
"AUT","HOUSECOST","RENT","IDX2015","Q","1974-Q4",13.4163593489345,
"AUT","HOUSECOST","RENT","IDX2015","Q","1975-Q1",13.7711227948688,
"AUT","HOUSECOST","RENT","IDX2015","Q","1975-Q2",14.2290994204803,
"AUT","HOUSECOST","RENT","IDX2015","Q","1975-Q3",14.835690327867,
"AUT","HOUSECOST","RENT","IDX2015","Q","1975-Q4",15.4810838383709,
"AUT","HOUSECOST","RENT","IDX2015","Q","1976-Q1",16.1571805990995,
"AUT","HOUSECOST","RENT","IDX2015","Q","1976-Q2",16.8202690541593,
"AUT","HOUSECOST","RENT","IDX2015","Q","1976-Q3",17.458632618219,
"AUT","HOUSECOST","RENT","IDX2015","Q","1976-Q4",18.1605018569874,
"AUT","HOUSECOST","RENT","IDX2015","Q","1977-Q1",18.4876018057278,
"AUT","HOUSECOST","RENT","IDX2015","Q","1977-Q2",18.8710810624092,
"AUT","HOUSECOST","RENT","IDX2015","Q","1977-Q3",19.1266360826032,
"AUT","HOUSECOST","RENT","IDX2015","Q","1977-Q4",19.370852942757,
"AUT","HOUSECOST","RENT","IDX2015","Q","1978-Q1",19.6588863061367,
"AUT","HOUSECOST","RENT","IDX2015","Q","1978-Q2",19.9028675460073,
"AUT","HOUSECOST","RENT","IDX2015","Q","1978-Q3",20.0941486097517,
"AUT","HOUSECOST","RENT","IDX2015","Q","1978-Q4",20.2951876793951,
"AUT","HOUSECOST","RENT","IDX2015","Q","1979-Q1",20.515503605908,
"AUT","HOUSECOST","RENT","IDX2015","Q","1979-Q2",20.6579201858658,
"AUT","HOUSECOST","RENT","IDX2015","Q","1979-Q3",20.7147889434204,
"AUT","HOUSECOST","RENT","IDX2015","Q","1979-Q4",20.9181981701165,
"AUT","HOUSECOST","RENT","IDX2015","Q","1980-Q1",21.1183252381024,
"AUT","HOUSECOST","RENT","IDX2015","Q","1980-Q2",21.2781077625846,
"AUT","HOUSECOST","RENT","IDX2015","Q","1980-Q3",21.4520131776783,
"AUT","HOUSECOST","RENT","IDX2015","Q","1980-Q4",21.7242681777268,
"AUT","HOUSECOST","RENT","IDX2015","Q","1981-Q1",22.1223219736469,
"AUT","HOUSECOST","RENT","IDX2015","Q","1981-Q2",22.6250668604179,
"AUT","HOUSECOST","RENT","IDX2015","Q","1981-Q3",22.882317944511,
"AUT","HOUSECOST","RENT","IDX2015","Q","1981-Q4",23.1284207152412,
"AUT","HOUSECOST","RENT","IDX2015","Q","1982-Q1",23.6160857194812,
"AUT","HOUSECOST","RENT","IDX2015","Q","1982-Q2",24.5364731540421,
"AUT","HOUSECOST","RENT","IDX2015","Q","1982-Q3",26.0462154236857,
"AUT","HOUSECOST","RENT","IDX2015","Q","1982-Q4",26.9724669133442,
"AUT","HOUSECOST","RENT","IDX2015","Q","1983-Q1",27.8899244738721,
"AUT","HOUSECOST","RENT","IDX2015","Q","1983-Q2",28.6386626169618,
"AUT","HOUSECOST","RENT","IDX2015","Q","1983-Q3",29.2787879517869,
"AUT","HOUSECOST","RENT","IDX2015","Q","1983-Q4",29.8251495160766,
"AUT","HOUSECOST","RENT","IDX2015","Q","1984-Q1",30.1682522422068,
"AUT","HOUSECOST","RENT","IDX2015","Q","1984-Q2",30.4092777241556,
"AUT","HOUSECOST","RENT","IDX2015","Q","1984-Q3",31.5619752763023,
"AUT","HOUSECOST","RENT","IDX2015","Q","1984-Q4",32.2815342634055,
"AUT","HOUSECOST","RENT","IDX2015","Q","1985-Q1",32.8807349573996,
"AUT","HOUSECOST","RENT","IDX2015","Q","1985-Q2",33.3706434868356,
"AUT","HOUSECOST","RENT","IDX2015","Q","1985-Q3",33.2552801726456,
"AUT","HOUSECOST","RENT","IDX2015","Q","1985-Q4",33.6316669904247,
"AUT","HOUSECOST","RENT","IDX2015","Q","1986-Q1",34.0899254355238,
"AUT","HOUSECOST","RENT","IDX2015","Q","1986-Q2",34.3568620239087,
"AUT","HOUSECOST","RENT","IDX2015","Q","1986-Q3",34.7266856335484,
"AUT","HOUSECOST","RENT","IDX2015","Q","1986-Q4",35.1969861517862,
"AUT","HOUSECOST","RENT","IDX2015","Q","1987-Q1",35.3995491500723,
"AUT","HOUSECOST","RENT","IDX2015","Q","1987-Q2",35.5744400174972,
"AUT","HOUSECOST","RENT","IDX2015","Q","1987-Q3",35.9289632596661,
"AUT","HOUSECOST","RENT","IDX2015","Q","1987-Q4",36.1922567650792,
"AUT","HOUSECOST","RENT","IDX2015","Q","1988-Q1",36.2889195175214,
"AUT","HOUSECOST","RENT","IDX2015","Q","1988-Q2",36.4794369839673,
"AUT","HOUSECOST","RENT","IDX2015","Q","1988-Q3",36.6248296342013,
"AUT","HOUSECOST","RENT","IDX2015","Q","1988-Q4",36.8021461181594,
"AUT","HOUSECOST","RENT","IDX2015","Q","1989-Q1",37.1469568483316,
"AUT","HOUSECOST","RENT","IDX2015","Q","1989-Q2",37.4277574940861,
"AUT","HOUSECOST","RENT","IDX2015","Q","1989-Q3",37.5631565775022,
"AUT","HOUSECOST","RENT","IDX2015","Q","1989-Q4",37.9276057110763,
"AUT","HOUSECOST","RENT","IDX2015","Q","1990-Q1",38.4580664928063,
"AUT","HOUSECOST","RENT","IDX2015","Q","1990-Q2",38.9629071927889,
"AUT","HOUSECOST","RENT","IDX2015","Q","1990-Q3",39.3036448338899,
"AUT","HOUSECOST","RENT","IDX2015","Q","1990-Q4",39.6034201027339,
"AUT","HOUSECOST","RENT","IDX2015","Q","1991-Q1",40.2763377023869,
"AUT","HOUSECOST","RENT","IDX2015","Q","1991-Q2",40.6872263707077,
"AUT","HOUSECOST","RENT","IDX2015","Q","1991-Q3",41.2446547595982,
"AUT","HOUSECOST","RENT","IDX2015","Q","1991-Q4",41.6842857604594,
"AUT","HOUSECOST","RENT","IDX2015","Q","1992-Q1",42.3255005574672,
"AUT","HOUSECOST","RENT","IDX2015","Q","1992-Q2",43.1740759261103,
"AUT","HOUSECOST","RENT","IDX2015","Q","1992-Q3",44.0513000232365,
"AUT","HOUSECOST","RENT","IDX2015","Q","1992-Q4",44.9617178344037,
"AUT","HOUSECOST","RENT","IDX2015","Q","1993-Q1",44.9779152195491,
"AUT","HOUSECOST","RENT","IDX2015","Q","1993-Q2",45.4542758074562,
"AUT","HOUSECOST","RENT","IDX2015","Q","1993-Q3",46.1533432598252,
"AUT","HOUSECOST","RENT","IDX2015","Q","1993-Q4",47.0026366239106,
"AUT","HOUSECOST","RENT","IDX2015","Q","1994-Q1",47.7803861515549,
"AUT","HOUSECOST","RENT","IDX2015","Q","1994-Q2",48.5415882999534,
"AUT","HOUSECOST","RENT","IDX2015","Q","1994-Q3",49.1022163528825,
"AUT","HOUSECOST","RENT","IDX2015","Q","1994-Q4",49.8589881203626,
"AUT","HOUSECOST","RENT","IDX2015","Q","1995-Q1",51.3230504605578,
"AUT","HOUSECOST","RENT","IDX2015","Q","1995-Q2",52.0049208131875,
"AUT","HOUSECOST","RENT","IDX2015","Q","1995-Q3",52.8589113259079,
"AUT","HOUSECOST","RENT","IDX2015","Q","1995-Q4",53.8669471708959,
"AUT","HOUSECOST","RENT","IDX2015","Q","1996-Q1",54.5871981056437,
"AUT","HOUSECOST","RENT","IDX2015","Q","1996-Q2",55.2908450858301,
"AUT","HOUSECOST","RENT","IDX2015","Q","1996-Q3",56.5055477995992,
"AUT","HOUSECOST","RENT","IDX2015","Q","1996-Q4",56.4201272603517,
"AUT","HOUSECOST","RENT","IDX2015","Q","1997-Q1",56.8685798315147,
"AUT","HOUSECOST","RENT","IDX2015","Q","1997-Q2",57.559092189956,
"AUT","HOUSECOST","RENT","IDX2015","Q","1997-Q3",58.0315843737761,
"AUT","HOUSECOST","RENT","IDX2015","Q","1997-Q4",58.4789892930215,
"AUT","HOUSECOST","RENT","IDX2015","Q","1998-Q1",58.8580488306812,
"AUT","HOUSECOST","RENT","IDX2015","Q","1998-Q2",59.2298392406179,
"AUT","HOUSECOST","RENT","IDX2015","Q","1998-Q3",59.7127936646295,
"AUT","HOUSECOST","RENT","IDX2015","Q","1998-Q4",60.1155014279563,
"AUT","HOUSECOST","RENT","IDX2015","Q","1999-Q1",60.4052537709963,
"AUT","HOUSECOST","RENT","IDX2015","Q","1999-Q2",60.5975826083835,
"AUT","HOUSECOST","RENT","IDX2015","Q","1999-Q3",60.7303596049639,
"AUT","HOUSECOST","RENT","IDX2015","Q","1999-Q4",61.0694031026483,
"AUT","HOUSECOST","RENT","IDX2015","Q","2000-Q1",61.3680170000222,
"AUT","HOUSECOST","RENT","IDX2015","Q","2000-Q2",61.7196320486768,
"AUT","HOUSECOST","RENT","IDX2015","Q","2000-Q3",61.6680220779075,
"AUT","HOUSECOST","RENT","IDX2015","Q","2000-Q4",62.1567032718187,
"AUT","HOUSECOST","RENT","IDX2015","Q","2001-Q1",62.9243471002122,
"AUT","HOUSECOST","RENT","IDX2015","Q","2001-Q2",63.4975897637826,
"AUT","HOUSECOST","RENT","IDX2015","Q","2001-Q3",63.9185385342491,
"AUT","HOUSECOST","RENT","IDX2015","Q","2001-Q4",63.5471569222117,
"AUT","HOUSECOST","RENT","IDX2015","Q","2002-Q1",63.1476147246105,
"AUT","HOUSECOST","RENT","IDX2015","Q","2002-Q2",63.7581030350728,
"AUT","HOUSECOST","RENT","IDX2015","Q","2002-Q3",65.0737767456461,
"AUT","HOUSECOST","RENT","IDX2015","Q","2002-Q4",66.208541367894,
"AUT","HOUSECOST","RENT","IDX2015","Q","2003-Q1",67.1296505835848,
"AUT","HOUSECOST","RENT","IDX2015","Q","2003-Q2",67.6768456976164,
"AUT","HOUSECOST","RENT","IDX2015","Q","2003-Q3",67.4613234984288,
"AUT","HOUSECOST","RENT","IDX2015","Q","2003-Q4",67.1547144261713,
"AUT","HOUSECOST","RENT","IDX2015","Q","2004-Q1",67.4124986612519,
"AUT","HOUSECOST","RENT","IDX2015","Q","2004-Q2",68.0802485337339,
